,easting,northing,plot_area,metric,value
200,304218.822,5123162.253,40 m,mean.max.canopy.ht.aop,43.1041139
201,304275.3906,5123162.253,40 m,mean.max.canopy.ht.aop,80.18930205
202,304331.9591,5123162.253,40 m,mean.max.canopy.ht.aop,36.67534614
203,304388.5276,5123162.253,40 m,mean.max.canopy.ht.aop,51.45267607
204,304445.0962,5123162.253,40 m,mean.max.canopy.ht.aop,64.28227927
205,303539.9995,5123218.822,40 m,mean.max.canopy.ht.aop,75.46847355
206,303596.568,5123218.822,40 m,mean.max.canopy.ht.aop,89.9404679
207,303653.1366,5123218.822,40 m,mean.max.canopy.ht.aop,66.80234199
208,303709.7051,5123218.822,40 m,mean.max.canopy.ht.aop,61.85760663
209,303766.2737,5123218.822,40 m,mean.max.canopy.ht.aop,42.83252463
210,303822.8422,5123218.822,40 m,mean.max.canopy.ht.aop,41.12390578
211,303879.4108,5123218.822,40 m,mean.max.canopy.ht.aop,61.67259134
212,303935.9793,5123218.822,40 m,mean.max.canopy.ht.aop,40.16343329
213,303992.5478,5123218.822,40 m,mean.max.canopy.ht.aop,61.5944301
214,304049.1164,5123218.822,40 m,mean.max.canopy.ht.aop,63.74735931
215,304105.6849,5123218.822,40 m,mean.max.canopy.ht.aop,50.20923754
216,304162.2535,5123218.822,40 m,mean.max.canopy.ht.aop,34.39095831
217,304218.822,5123218.822,40 m,mean.max.canopy.ht.aop,41.63119351
218,304275.3906,5123218.822,40 m,mean.max.canopy.ht.aop,58.24209015
219,304331.9591,5123218.822,40 m,mean.max.canopy.ht.aop,65.8690911
220,304388.5276,5123218.822,40 m,mean.max.canopy.ht.aop,96.05904464
221,304445.0962,5123218.822,40 m,mean.max.canopy.ht.aop,96.93080872
222,303539.9995,5123275.391,40 m,mean.max.canopy.ht.aop,60.750381
223,303596.568,5123275.391,40 m,mean.max.canopy.ht.aop,94.36746457
224,303653.1366,5123275.391,40 m,mean.max.canopy.ht.aop,105.4013312
225,303709.7051,5123275.391,40 m,mean.max.canopy.ht.aop,63.26119032
226,303766.2737,5123275.391,40 m,mean.max.canopy.ht.aop,51.8140749
227,303822.8422,5123275.391,40 m,mean.max.canopy.ht.aop,39.94245118
228,303879.4108,5123275.391,40 m,mean.max.canopy.ht.aop,45.91747878
229,303935.9793,5123275.391,40 m,mean.max.canopy.ht.aop,56.10378424
230,303992.5478,5123275.391,40 m,mean.max.canopy.ht.aop,67.48156372
231,304049.1164,5123275.391,40 m,mean.max.canopy.ht.aop,60.86558123
232,304105.6849,5123275.391,40 m,mean.max.canopy.ht.aop,67.40063111
233,304162.2535,5123275.391,40 m,mean.max.canopy.ht.aop,55.81256939
234,304218.822,5123275.391,40 m,mean.max.canopy.ht.aop,41.76816668
235,304275.3906,5123275.391,40 m,mean.max.canopy.ht.aop,58.39688712
236,304331.9591,5123275.391,40 m,mean.max.canopy.ht.aop,63.80985415
